grid_lat,grid_lon,total_violations,unique_days_active,avg_base_impact,max_base_impact,recurrence_rate,historical_risk_score
12.867,77.656,1,1,25.0,25.0,0.006622516556291391,0.7925782932053322
12.868,77.535,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.868,77.536,3,3,16.666666666666668,20.0,0.019867549668874173,5.567164050691393
12.868,77.57,2,1,12.5,15.0,0.006622516556291391,0.7925782932053322
12.868,77.581,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.868,77.592,1,1,10.0,10.0,0.006622516556291391,0.0
12.868,77.654,1,1,25.0,25.0,0.006622516556291391,0.7925782932053322
12.869,77.536,8,6,18.125,20.0,0.039735099337748346,16.434709919222573
12.869,77.537,8,7,17.5,25.0,0.046357615894039736,17.345090213927886
12.869,77.576,1,1,10.0,10.0,0.006622516556291391,0.0
12.869,77.653,6,5,12.5,15.0,0.033112582781456956,10.533619665437588
12.869,77.654,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.869,77.66,4,4,21.25,25.0,0.026490066225165563,9.920969715875886
12.869,77.661,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.87,77.537,13,7,20.0,25.0,0.046357615894039736,22.287059106452748
12.87,77.538,2,2,17.5,20.0,0.013245033112582781,2.818329864827709
12.87,77.652,2,2,12.5,15.0,0.013245033112582781,1.974340863173914
12.87,77.653,28,22,15.0,20.0,0.1456953642384106,36.17779658821606
12.87,77.654,32,22,14.21875,20.0,0.1456953642384106,36.87895795046539
12.87,77.656,7,6,17.857142857142858,20.0,0.039735099337748346,15.322243540757604
12.87,77.657,9,5,17.77777777777778,25.0,0.033112582781456956,15.802782204976001
12.87,77.658,5,3,16.0,20.0,0.019867549668874173,7.894703328085181
12.87,77.659,4,4,18.75,20.0,0.026490066225165563,9.164896101898968
12.87,77.66,3,3,18.333333333333332,20.0,0.019867549668874173,5.999862603458942
12.871,77.538,5,4,18.0,20.0,0.026490066225165563,10.276203059712547
12.871,77.539,4,3,18.75,20.0,0.019867549668874173,7.546650604477692
12.871,77.57,3,2,16.666666666666668,20.0,0.013245033112582781,3.9508837293759176
12.871,77.583,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.871,77.652,5,4,12.0,15.0,0.026490066225165563,7.894703328085181
12.871,77.653,3,3,15.0,15.0,0.019867549668874173,5.112342034233292
12.871,77.654,34,18,14.705882352941176,20.0,0.11920529801324503,35.947454826070626
12.871,77.655,40,21,16.25,20.0,0.1390728476821192,39.60320526947838
12.871,77.656,47,25,17.659574468085108,25.0,0.16556291390728478,43.296129649105175
12.871,77.657,5,5,16.0,20.0,0.033112582781456956,10.946758567922558
12.871,77.658,3,2,18.333333333333332,20.0,0.013245033112582781,4.298483143966463
12.871,77.659,6,3,18.333333333333332,20.0,0.019867549668874173,9.737888906754243
12.872,77.539,25,12,19.4,25.0,0.07947019867549669,32.148715342237075
12.872,77.566,1,1,10.0,10.0,0.006622516556291391,0.0
12.872,77.567,3,2,16.666666666666668,20.0,0.013245033112582781,3.9508837293759176
12.872,77.65,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.872,77.651,2,1,22.5,25.0,0.006622516556291391,1.7502128059522646
12.872,77.652,2,2,20.0,20.0,0.013245033112582781,3.212084974509563
12.872,77.654,7,4,15.714285714285714,20.0,0.026490066225165563,11.570300048613468
12.872,77.655,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.873,77.539,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.873,77.54,2,2,15.0,15.0,0.013245033112582781,2.406338981120955
12.873,77.566,5,5,17.0,20.0,0.033112582781456956,11.341562171388238
12.873,77.567,7,5,15.0,20.0,0.033112582781456956,12.765908289421937
12.873,77.593,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.873,77.594,25,7,12.2,20.0,0.046357615894039736,23.606212190171863
12.873,77.595,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.873,77.602,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.874,77.54,6,6,18.333333333333332,20.0,0.039735099337748346,14.385904637286023
12.874,77.541,26,17,16.53846153846154,20.0,0.11258278145695365,34.13083692980313
12.874,77.543,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.874,77.564,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.874,77.565,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.874,77.584,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.874,77.594,1,1,10.0,10.0,0.006622516556291391,0.0
12.874,77.595,1,1,10.0,10.0,0.006622516556291391,0.0
12.874,77.618,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.874,77.64,2,2,15.0,15.0,0.013245033112582781,2.406338981120955
12.874,77.642,3,2,18.333333333333332,20.0,0.013245033112582781,4.298483143966463
12.874,77.643,4,4,15.0,15.0,0.026490066225165563,7.89470332808518
12.874,77.644,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.874,77.645,4,3,17.5,20.0,0.019867549668874173,7.1844263614334976
12.874,77.646,4,3,15.0,15.0,0.019867549668874173,6.412490486341917
12.874,77.649,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.874,77.654,2,2,17.5,20.0,0.013245033112582781,2.818329864827709
12.875,77.538,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.875,77.539,1,1,10.0,10.0,0.006622516556291391,0.0
12.875,77.541,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.875,77.542,5,4,15.0,20.0,0.026490066225165563,9.16489610189897
12.875,77.543,13,10,18.846153846153847,35.0,0.06622516556291391,24.75480082614484
12.875,77.544,6,6,20.0,20.0,0.039735099337748346,15.020947933135337
12.875,77.595,21,7,13.095238095238095,20.0,0.046357615894039736,22.74885209686119
12.875,77.64,7,6,15.0,15.0,0.039735099337748346,14.050535286079672
12.875,77.648,15,8,16.666666666666668,25.0,0.052980132450331126,23.064620274704932
12.875,77.649,31,24,16.129032258064516,25.0,0.15894039735099338,38.47030133828772
12.875,77.669,4,3,13.75,15.0,0.019867549668874173,5.999862603458944
12.875,77.67,7,4,17.857142857142858,20.0,0.026490066225165563,12.430623200647101
12.875,77.671,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.876,77.529,1,1,25.0,25.0,0.006622516556291391,0.7925782932053322
12.876,77.531,1,1,10.0,10.0,0.006622516556291391,0.0
12.876,77.532,1,1,10.0,10.0,0.006622516556291391,0.0
12.876,77.542,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.876,77.543,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.876,77.544,33,23,18.484848484848484,25.0,0.152317880794702,39.844876697849934
12.876,77.595,73,29,13.835616438356164,20.0,0.19205298013245034,46.34430567713099
12.876,77.596,40,19,14.75,25.0,0.12582781456953643,37.872172426524706
12.876,77.597,52,15,13.653846153846153,20.0,0.09933774834437085,37.42242850890848
12.876,77.598,11,4,20.0,25.0,0.026490066225165563,16.52143003448347
12.876,77.612,1,1,10.0,10.0,0.006622516556291391,0.0
12.876,77.616,11,9,15.0,20.0,0.059602649006622516,20.629588526837537
12.876,77.617,36,26,15.833333333333334,20.0,0.17218543046357615,40.32722288095357
12.876,77.639,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.876,77.64,2,2,20.0,25.0,0.013245033112582781,3.212084974509563
12.876,77.647,9,7,18.333333333333332,20.0,0.046357615894039736,18.625132906630267
12.876,77.648,65,35,17.846153846153847,35.0,0.23178807947019867,49.236784646000395
12.876,77.649,3,2,20.0,25.0,0.013245033112582781,4.6330117721868636
12.876,77.671,38,20,14.078947368421053,20.0,0.13245033112582782,37.463521383495404
12.876,77.672,2,1,22.5,25.0,0.006622516556291391,1.7502128059522646
12.877,77.544,3,2,16.666666666666668,20.0,0.013245033112582781,3.9508837293759176
12.877,77.545,7,4,19.285714285714285,20.0,0.026490066225165563,12.961177576492075
12.877,77.546,2,2,17.5,20.0,0.013245033112582781,2.818329864827709
12.877,77.595,42,20,12.142857142857142,25.0,0.13245033112582782,37.043793841216655
12.877,77.596,14,10,14.642857142857142,20.0,0.06622516556291391,23.269073512217204
12.877,77.598,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.877,77.611,1,1,10.0,10.0,0.006622516556291391,0.0
12.877,77.612,2,2,10.0,10.0,0.013245033112582781,1.520292689605736
12.877,77.615,1,1,10.0,10.0,0.006622516556291391,0.0
12.877,77.626,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.877,77.639,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.877,77.646,5,1,16.0,20.0,0.006622516556291391,3.212084974509563
12.877,77.647,19,14,17.63157894736842,25.0,0.09271523178807947,30.282099346404586
12.877,77.648,5,5,16.0,20.0,0.033112582781456956,10.946758567922558
12.877,77.736,1,1,10.0,10.0,0.006622516556291391,0.0
12.878,77.445,2,2,17.5,20.0,0.013245033112582781,2.818329864827709
12.878,77.517,1,1,10.0,10.0,0.006622516556291391,0.0
12.878,77.545,8,7,18.125,25.0,0.046357615894039736,17.61625571016318
12.878,77.596,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.878,77.597,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.878,77.602,4,1,10.0,10.0,0.006622516556291391,1.520292689605736
12.878,77.625,2,1,12.5,15.0,0.006622516556291391,0.7925782932053322
12.878,77.626,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.878,77.646,3,3,15.0,20.0,0.019867549668874173,5.112342034233292
12.878,77.647,2,2,15.0,15.0,0.013245033112582781,2.406338981120955
12.878,77.655,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.878,77.672,2,2,17.5,20.0,0.013245033112582781,2.818329864827709
12.879,77.445,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.879,77.544,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.879,77.545,9,6,17.77777777777778,20.0,0.039735099337748346,17.186345353773902
12.879,77.546,6,4,15.833333333333334,20.0,0.026490066225165563,10.617796389702216
12.879,77.555,4,3,12.5,15.0,0.019867549668874173,5.567164050691393
12.879,77.595,2,2,20.0,20.0,0.013245033112582781,3.212084974509563
12.879,77.61,1,1,10.0,10.0,0.006622516556291391,0.0
12.879,77.626,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.879,77.627,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.879,77.636,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.879,77.637,4,3,17.5,20.0,0.019867549668874173,7.1844263614334976
12.879,77.638,3,3,15.0,20.0,0.019867549668874173,5.112342034233292
12.879,77.639,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.879,77.641,2,1,20.0,20.0,0.006622516556291391,1.520292689605736
12.879,77.645,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.879,77.646,5,3,18.0,20.0,0.019867549668874173,8.552447048127624
12.879,77.672,4,3,13.75,20.0,0.019867549668874173,5.999862603458944
12.88,77.544,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.88,77.545,13,9,14.23076923076923,20.0,0.059602649006622516,21.558318704978515
12.88,77.546,11,8,17.272727272727273,20.0,0.052980132450331126,20.817929075196005
12.88,77.552,1,1,10.0,10.0,0.006622516556291391,0.0
12.88,77.595,2,1,12.5,15.0,0.006622516556291391,0.7925782932053322
12.88,77.625,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.88,77.639,2,2,20.0,20.0,0.013245033112582781,3.212084974509563
12.88,77.64,2,2,15.0,15.0,0.013245033112582781,2.406338981120955
12.88,77.641,6,4,18.333333333333332,20.0,0.026490066225165563,11.570300048613468
12.88,77.644,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.88,77.645,17,9,16.764705882352942,20.0,0.059602649006622516,25.139740505213666
12.88,77.646,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.88,77.672,1,1,10.0,10.0,0.006622516556291391,0.0
12.881,77.544,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.881,77.546,9,7,20.555555555555557,35.0,0.046357615894039736,19.531175133361142
12.881,77.552,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.881,77.596,2,2,20.0,25.0,0.013245033112582781,3.212084974509563
12.881,77.598,2,1,15.0,15.0,0.006622516556291391,1.0418218568286584
12.881,77.61,2,2,17.5,20.0,0.013245033112582781,2.818329864827709
12.881,77.639,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.881,77.641,2,1,20.0,20.0,0.006622516556291391,1.520292689605736
12.881,77.642,3,1,15.0,15.0,0.006622516556291391,1.7502128059522646
12.881,77.644,5,3,20.0,25.0,0.019867549668874173,9.16489610189897
12.881,77.645,44,28,16.136363636363637,25.0,0.18543046357615894,42.91784783380994
12.881,77.646,3,3,20.0,20.0,0.019867549668874173,6.412490486341915
12.881,77.655,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.882,77.543,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.882,77.547,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.882,77.595,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.882,77.596,74,41,13.378378378378379,25.0,0.271523178807947,49.23460101731671
12.882,77.61,1,1,10.0,10.0,0.006622516556291391,0.0
12.882,77.641,2,1,15.0,15.0,0.006622516556291391,1.0418218568286584
12.882,77.642,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.882,77.643,2,2,15.0,15.0,0.013245033112582781,2.406338981120955
12.882,77.644,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.882,77.647,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.882,77.65,2,1,15.0,15.0,0.006622516556291391,1.0418218568286584
12.882,77.673,1,1,20.0,20.0,0.006622516556291391,0.5361509374774053
12.882,77.757,1,1,15.0,15.0,0.006622516556291391,0.2721133606191446
12.883,77.546,2,1,20.0,20.0,0.006622516556291391,1.520292689605736
12.883,77.547,1,1,25.0,25.0,0.006622516556291391,0.7925782932053322
